id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
275588494,9634983157012,"         Máy tính bảng cấu hình cực khỏe cho dân văn phòng sinh viên học sinh, cpu 4 nhân 2.0 ghz, ram 8gb, bộ nhớ 64gb. Cấu hình đủ khỏe để chạy các phần mềm nặng và chiến các thể loại game như l...",1750000,1750000,,0,0,0,,available,,1000,1000,,7826699,TEKKIN
274638556,8955620358825,- Bút phù hợp với dòng máy Kindle Scribe ...,2000000,2000000,,0,0,0,,available,,1000,1000,,147856,Kindle
274456687,7231239057337,"Màn hình: Super AMOLED 6.6"", Full HD+ (1080 x 2400 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP+ 12 MP+2 MPCamera trước: 32 MPChipset: Exynos 1480 8 nhânRAM: 8 GBBộ nhớ trong...",8109000,9990000,,1881000,19,1,,available,,1000,1000,,18802,Samsung
274378214,1111857372584,"Màn hình AMOLED 6,78''cong 3D,Màn hình đục lỗĐộ phân giải: 2400 * 1080 FHD+ ,Công nghệ IncellBộ xử lý MediaTek Helio G99CPURAM 12GB,Rom 256GBCamera sau 108MP , Camera selfie 32MPPin lớn 5050mAh...",8970000,8970000,,0,0,0,,available,,1000,1000,,169013,Ulefone
274099409,1392882970251,"Điện Thoại Xiaomi Redmi Note 13 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Màn hình AMOLED sắc nét- Trang bị tấm nền AMOLED với độ p...",4099000,5290000,,1191000,23,1,,available,,1000,1000,,25422,Xiaomi
273610105,2832990576017,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",2875000,2875000,,0,0,0,,available,,1000,1000,,18802,Samsung
273412211,6228995747765,"Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 4GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 mA...",2799000,3290000,,491000,15,0,,available,,1000,1000,,25422,Xiaomi
272850971,1863617947680,"Cấu hình chi tiết : Độ phân giải Full HD+ (1080 x 2400 Pixels)Màn hình rộng 6.67 "" - Màn OLEDĐộ phân giải camera sau Chính 13 MP & Phụ 2 MP, 2 MPĐộ phân giải camera trước 8 MPHệ điều hành And...",2990000,2990000,,0,0,4,,available,,1000,1000,,162007,Tecno
272394241,7607552121077,"Đặc điểm nổi bật của Samsung Galaxy A05s 128GBSamsung Galaxy A05s là chiếc smartphone giá rẻ hiệu năng cao, sở hữu con chip Snapdragon 680 đầu tiên phân khúc, giúp người dùng tận hưởng trải nghiệm ...",3625000,3625000,,0,0,0,,available,,1000,1000,,18802,Samsung
272234493,3482812719743,"Điện thoại Samsung Galaxy M34 5G (8GB/128GB)Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 8 MP + 2 MPCamera trước: 13 MPChipset...",7990000,7990000,,0,0,2,,available,,1000,1000,,18802,Samsung
271954384,7889951910758,"Cấu hình Điện thoại OPPO A58 6GB Màn hình: LTPS LCD6.72"" Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 2 MPCamera trước: 8 MPChip: MediaTek Helio G85RAM: 6 GBDung lượng lưu...",3999000,4990000,,991000,20,1,,available,,1000,1000,,25643,OPPO
271798615,6213116662198,"Màn hình 6.52 in, HD+720*1600Pin 10.600 mAhRam 15Gb(8GB+7Gb mở rộng),Rom 256GBHệ điều hành Android 13Camera sau 48MP,camera trước 5MPSử dụng 2 sim nano hoặc 1 sim nano,1 thẻ nhớBluetooth 5.0,GP...",5940000,5940000,,0,0,3,,available,,1000,1000,,112735,Oukitel
271730109,5704199107752,"Màn hình: 6,52 inch, 720 x 1600 HD+, 20:9, 269PPIAndroid 13CPU: MediaTek Helio G36 8 nhânRAM 12GB(6GB +6GB),Rom 64GB,thẻ nhớ 256GB (không bao gồm)Mở khóa: ID vân tay & Mở khóa bằng khuôn mặt...",4390000,4390000,,0,0,2,,available,,1000,1000,,169013,Ulefone
271530789,9122177442751,"LƯU Ý VỀ QUẢNG CÁO TRÊN KINDLE (MÀN HÌNH CHỜ/ẢNH BÌA).... (cập nhật tháng 10/2024)Thông thường bản Kids Edititon thường sẽ tự động cập nhật thành bản không có quảng cáo. Tuy nhiên, trong trường hợp b...",4990000,4990000,,0,0,3,,available,,1000,1000,,147856,Kindle
247427990,7661452681923,"LƯU Ý VỀ QUẢNG CÁO TRÊN KINDLE (MÀN HÌNH CHỜ/ẢNH BÌA).... (cập nhật tháng 10/2024)Thông thường bản Kids Edititon thường sẽ tự động cập nhật thành bản không có quảng cáo. Tuy nhiên, trong trường hợp b...",3150000,3150000,,0,0,3,,available,,1000,1000,,147856,Kindle
230203067,2026695524996,"Thông số kỹ thuậtMàn hình: Kích thước 6.5 inch, tấm nền LCD, độ phân giải Full HD+.CPU: Snapdragon 480 5G.RAM: 4 GB.Bộ nhớ trong: 64 GB.Dung lượng pin: 4.000 mAh, hỗ trợ sạc nhanh 18 W....",2799000,3699000,,900000,24,14,,available,,1000,1000,,25643,OPPO
217645692,6487670580863,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,4050000,4490000,,440000,10,5,,available,,1000,1000,,147856,Kindle
196197701,5331215465766,"Màn hình: 7.6"" Dynamic AMOLED 2X QXGA+ (2176 x 1812 Pixels), 6.2"" Dynamic AMOLED 2X HD+ (2316 x 904 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 12 MP + 10 MPCamera trước: 10 MP + 4 MP...",40990000,40990000,,0,0,0,,available,,1000,1000,,18802,Samsung
193366048,2244198484504,BẢO HÀNH 12 THÁNG TẠI CÁC TTBH OnePlus TOÀN QUỐC [xem thông tin địa chỉ tại website bên dưới].30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OnePlus Toàn quốc.HOT LINE HỖ TRỢ MIỄN PHÍ: ...,15990000,15990000,,0,0,0,,available,,1000,1000,,27468,OnePlus 
277553639,5896455061625,Điện thoại Samsung Galaxy A06 5G (4/128GB)Điện thoại 5G - Số 1 về giá trong Galaxy AThông số kỹ thuậtMàn Hình- Công nghệ màn hình: PLS LCD- Độ phân giải: 720 x 1600 (HD+)- Kích thước: 6.7 ...,3990000,3990000,,0,0,0,,available,,1000,1000,,18802,Samsung
277490201,5532238284079,"Màn hình: Full HD+, 6.64 inch, Super AMOLED, 120HzChipset: Qualcomm Snapdragon 6 Gen 3 (4 nm)Bluetooth: v5.3Camera sau: 50 MP, khẩu độ f/1.8, hỗ trợ PDAF và OIS, góc siêu rộng: 8 MP, khẩu độ f/2.2...",7559000,8290000,,731000,9,0,,available,,1000,1000,,18802,Samsung
277356569,2795033057678,"Màn hình IPS LCD 6.74"", HD+, 90HzHệ điều hành: Android 14Bộ xử lý: Chip UNISOC T612RAM: 4GBBộ nhớ trong: 128GBCamera sau: 32MP, f/1.8Camera trước: 5MPCổng sạc: Type CDung lượng pin: 5000mAh, ...",2729000,3390000,,661000,19,0,,available,,1000,1000,,247549,Realme
277170595,7441901785201,"Màn hình: AMOLED 6.67 inch, 1.5K, tần số quét 144Hz, độ sáng tối đa 4000nitsHệ điều hành: Xiaomi HyperOSBộ xử lý: MediaTek Dimensity 8300-UltraTính năng: Cảm biến vân tay dưới màn hình, Kháng nước...",11699000,12990000,,1291000,10,0,,available,,1000,1000,,25422,Xiaomi
277049062,4344561367291,"Điện Thoại Xiaomi Redmi Note 14 Pro+ 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Màn hình sắc nét, hiển thị rõ- Trang bị màn hình ...",9489000,10990000,,1501000,14,0,,available,,1000,1000,,25422,Xiaomi
277041250,9860628491209,"Điện Thoại Xiaomi 14T Pro 5G 12GB/512GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng.Chơi game, xem phim mượt- Trang bị màn hình A...",14549000,17990000,,3441000,19,0,,available,,1000,1000,,25422,Xiaomi
276745570,5266898792928,"Màn hinh: IPS LCD 6.88 inch, độ phân giải 1640*720, tần số quét 120Hz, 600nitsHệ điều hành: Xiaomi HyperOSChipset: MediaTek Helio G81-UltraRAM: 6GB /8GBBộ nhớ trong: 128GB /256GBCamera sau: Chín...",3099000,3390000,,291000,9,0,,available,,1000,1000,,25422,Xiaomi
276641263,3777378180340,"Màn hình: AMOLED 6.67 inch, 1.5K, tần số quét 144Hz, độ sáng tối đa 4000nitsHệ điều hành: Xiaomi HyperOSBộ xử lý: MediaTek Dimensity 9300+Tính năng: Cảm biến vân tay dưới màn hình, Kháng nước, khá...",17990000,17990000,,0,0,0,,available,,1000,1000,,25422,Xiaomi
276509102,3449429278906,"Màn hình: IPS LCD 10.1 inch, HD (800 x 1280 Pixels), chống ánh sáng xanhHệ điều hành: Android 11Camera sau: 5MP AFCamera trước: 2MPBộ xử lý: MediaTek MT8765WARAM: 3GBBộ nhớ trong: 32GBDung lượ...",1990000,1990000,,0,0,0,,available,,1000,1000,,112638,Masstel
276508788,2660640024631,"Tablet Giáo dục Masstel Kidzone - Hàng chính hãng - Tặng gói học NEXTA TIỂU HỌC + ICANKID + KHAN KIDSGiới hạn thời gian sử dụng, đảm bảo trẻ không bị nghiện máy tính bảngKidZone được tích hợp ứng...",1490000,1490000,,0,0,0,,available,,1000,1000,,8252318,JoyStar
276421931,3269558422264,"Màn hình: IPS LCD 6.71"", HD+, 90HzHệ điều hành: Android 14Camera sau: Chính 8MP + Ống kính 4PCamera trước: 5 MP, f/2.2Chipset: Unisoc T603RAM: 3 GBBộ nhớ trong: 64GBDung lượng pin: 5000 mAh, s...",2279000,2490000,,211000,8,0,,available,,1000,1000,,25422,Xiaomi
276314708,9520215797424,"Điện thoại Masstel izi 16 4GThiết kế nhỏ gọn, giao diện thân thiện, dễ dàng sử dụngBàn phím to, Loa to, FM không dây, Lịch âm tiện lợi, Đèn pin LED sángSố khe SIM: 2 nano SIMDanh bạ: 2000 sốMạng...",519000,629000,,110000,17,0,,available,,1000,1000,,112638,Masstel
276314665,7649745526615,"Màn hình: TFT LCD 1.77 inchThiết kế nhỏ gọn, khung nhựa chắc chắn, giao diện dễ dàng sử dụngBàn phím to, phông chữ to, đèn pin LED sáng, FM không dâySố khe SIM: 2 nano SIMDanh bạ: 2000 sốMạng di...",549000,629000,,80000,13,0,,available,,1000,1000,,112638,Masstel
276305472,1439501211951,THÂN MÁY:Kích thước (cao x ngang x dày)163.17 × 75.81 × 7.79 mm (Pha Lê Đen)163.17 × 75.81 × 7.95 mm (Kim Cương Xanh)Trọng lượng : 186g (Pha Lê Đen)Chất liệu: PolymerPhương thức mở khóa: Vân t...,6490000,7690000,,1200000,16,0,,available,,1000,1000,,52232,Vivo
275386649,5330776819892,"Điện Thoại Nokia 3210 4G - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp sạc, sách hướng dẫn.Nét mới mẻ trong phong cách của Nokia 3210 4G phiên bản 2024 nằm ở các tùy chọn màu chủ đạo hiệ...",1679000,1790000,,111000,6,1,,available,,1000,1000,,19673,Nokia
275295006,8860825626725,"       Các tính năng:   1. Tải xuống hàng trăm ứng dụng giáo dục sẽ hỗ trợ việc học Khoa học Toán học, đọc lịch sử và hơn thế nữa của con bạn, Hãy sở hữu cho con bạn chiếc máy tính bảng này vì nó...",1599000,1599000,,0,0,2,,available,,1000,1000,,7826699,TEKKIN
274524050,9452928257606,"Thắng Thao Mobile cam kết Máy chuẩn 4G không lo cắt sóng 2G Hàng chính hãng mới 100% Bảo hành 12 tháng ở tất cả trung tâm Masstel toàn quốc Cấu hình sản phẩmMàn hình: 2.4 inch, QVGA, 320 x 240 P...",499000,559000,,60000,11,3,,available,,1000,1000,,112638,Masstel
274516951,4325086861682,Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 12 tháng ở tất cả trung tâm masstel toàn quốcMáy chuẩn 4G không lo cắt sóng 2G Cấu hình sản phẩmMàn hình 1.7inchPin 1000mAhPhông...,459000,569000,,110000,19,1,,available,,1000,1000,,112638,Masstel
274456447,1717468942067,"Màn hình: Super AMOLED 6.6"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP + 8 MP + 5 MPCamera trước: 13 MPChipset: Exynos 1380RAM: 8 GBBộ nhớ trong: 128...",6979000,8290000,,1311000,16,0,,available,,1000,1000,,18802,Samsung
274405521,2764410293207,"Điện Thoại Samsung A05 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Trang bị màn hình kích thước lớn-Trang bị công nghệ PLS LCD với kíc...",2359000,2990000,,631000,21,4,,available,,1000,1000,,18802,Samsung
274019962,9414723020213,Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángMasstel Fami 8 4G là chiếc điện thoại cơ bản cực kỳ phù hợp dành cho các bậc phụ huynh khi sở hữu th...,539000,669000,,130000,19,2,,available,,1000,1000,,112638,Masstel
273636845,8050596986979,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",2875000,2875000,,0,0,0,,available,,1000,1000,,18802,Samsung
273553649,6210921483673,"Màn hình: IPS LCD 6.56"", HD+ (720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: Chính 8 MP, Phụ 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4 GBBộ nhớ trong: ...",3179000,3990000,,811000,20,0,,available,,1000,1000,,25643,OPPO
273373420,7050742350481,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 4 GBBộ nhớ trong ...,2799000,3090000,,291000,9,2,,available,,1000,1000,,25422,Xiaomi
273360836,1149314297665,"Màn hình giọt nước 6,58 inch, LCD công nghệ IPS20:9,1080 x 2408 FHD+401 ppiCPU MediaTek Helio G96Pin 6600mAh,Cổng USB Type-C,sạc nhanh 33WChống tia nước, nước và bụi Xếp hạng theo tiêu chuẩn IEC ...",5990000,5990000,,0,0,0,,available,,1000,1000,,169013,Ulefone
273258825,9616299554457, ...,3625000,3625000,,0,0,0,,available,,1000,1000,,18802,Samsung
273227290,8004137347297,"Đọc và viết tự nhiên như khi làm trên giấyVới màn hình E-ink 10,2 inch, độ phân giải 300 ppi chống lóa. Kindle Scribe hoàn hảo để đọc và viết, ngay cả dưới ánh sáng mặt trời. Màn hình lớn cung c...",12990000,12990000,,0,0,0,,available,,1000,1000,,147856,Kindle
273186334,1786317839145," là nhà sản xuất nổi tiếng với những chiếc  chất lượng trong mọi phân khúc từ tầm trung cho đến cao cấp. Mới đây, thương hiệu đã giới thiệu mẫu điện thoại Samsung Galaxy A05S. Thiết bị này có cấu hình...",3625000,3625000,,0,0,0,,available,,1000,1000,,18802,Samsung
272328188,5461245831364,"Điện Thoại Samsung A05 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình lớn- Được trang bị màn hình với kích thước 6.7 Inch Kết h...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
272273680,7151197509141,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, FHD+, 1080 x 2400 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUSnapdragon 680Dung l...",2990000,3990000,,1000000,25,0,,available,,1000,1000,,18802,Samsung
271467653,2446167505131,"Thông số kỹ thuậtMàn hình6.73 inch, IPS LCD, HD, 720 x 1600 PixelsCamera sau50.0 MPCamera Selfie5.0 MPRAM4 GBBộ nhớ trong128 GBCPUUnisoc T612GPUMali-G57Dung lượng pin...",2990000,3990000,,1000000,25,1,,available,,1000,1000,,247549,Realme
271235147,2540743512447,"Điện thoại Oppo A58 (6GB/128GB)Màn hình: IPS LCD 6.72"", Full HD+ (1080 x 2400 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP,F/1.8 (chính) + 2 MP, F/2.4 (Xóa phông)Camera trước: 8 MP, F/2.0Chi...",3889000,4990000,,1101000,22,0,,available,,1000,1000,,25643,OPPO
262908601,5149165813197,"Chống nước,chống va đậpMàn hình 8“HD+,1200*800CPU--MTK Helio P22, HĐH-Android 12Android 12Pin 5150mAhRAM  4GB , ROM 64GB,Sử dụng 2 sim hoặc 1 sim,1thẻ nhớBluetooth 5.0, Bluetooth HID, GPS+Glona...",4990000,4990000,,0,0,0,,available,,1000,1000,,112735,Oukitel
251448280,9745613581547,Samsung Galaxy A34 5G là mẫu điện thoại thông minh tầm trung mới của Samsung dự kiến sẽ được ra mắt vào tháng 03/2023. Thiết bị hứa hẹn sẽ cung cấp kết nối 5G hiện đại và một hiệu suất ổn định để mang...,7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
251407092,2083780370205,"Thiết kế hiện đại, thanh lịchĐiện thoại Galaxy A34 5G sở hữu thiết kế khác hoàn toàn so với thế hệ tiền nhiệm Galaxy A33 5G 128GB. Vẻ ngoài của chiếc điện thoại mới này khá giống với Galaxy S23 5G 25...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
249143473,3233628661722,"Được giới thiệu vào tháng 03/2023, Samsung Galaxy A34 5G 128GB là một lựa chọn đáng chú ý trong thị trường điện thoại Android tầm trung. Với kết nối 5G tiên tiến và hiệu suất đáng tin cậy, sản phẩm hứ...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
248005118,9958323284837,"Hiển thị sống động ngay cả khi sử dụng ngoài trờiVới độ sáng 1000 nits, màn hình Super AMOLED của Galaxy A34 5G cho khung hình hiển thị sáng rõ ngay cả ngoài trời nắng. Màn hình lớn 6,6 inch cùng t...",7164000,7164000,,0,0,1,,available,,1000,1000,,18802,Samsung
221518066,3989665564397, ...,6722100,6722100,,0,0,0,,available,,1000,1000,,147856,Kindle
176909016,7078791113052,"THÔNG SỐ KỸ THUẬT:Hệ điều hành: Android 11Chip xử lý (CPU): Quad Core 2.0GhzRAM: 4GB DDRROM: 32GSIM 4G-LTE, Wi-FiKích thước màn hình: 10.1”Dung lượng Pin: 5.000 mAhCamera: 5+2MPBẢO HÀNH: Máy tính bản...",3300000,3300000,,0,0,0,,available,,1000,1000,,281391,HANET
91281318,1417706155548,   ...,9090000,9090000,,0,0,2,,available,,1000,1000,,419263,Likebook
277360073,8903043784570,"Điện Thoại Realme C60 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Màn hình lớn có tần số quét 90 Hz- Sở hữu màn hình k...",2489000,2790000,,301000,11,0,,available,,1000,1000,,247549,Realme
277357126,3285840244245,"Điện Thoại Realme Note 50 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Màn hình lớn cho trải nghiệm sống động- Trang b...",2469000,2890000,,421000,15,0,,available,,1000,1000,,247549,Realme
277356914,8936603762380,"Điện Thoại Realme Note 60 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Màn hình sắc nét, sống động- Sở hữu màn hình IP...",2619000,3390000,,771000,23,0,,available,,1000,1000,,247549,Realme
277175972,4876174046034,"Điện Thoại Oppo A3x 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình sắc nét- Oppo A3x có màn hình 6.67 inch với tấm nền I...",3099000,3490000,,391000,11,0,,available,,1000,1000,,25643,OPPO
276945332,1495554426736,"Điện Thoại Xiaomi POCO C75 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn sử dụng.Màn hình kích thước lớn- POCO C75 trang bị màn hình lớn v...",2839000,3390000,,551000,16,0,,available,,1000,1000,,25422,Xiaomi
276233228,8588238858138,MÁY TÍNH BẢNG BẢO VỆ MẮT JOYSTAR J10 I. TỔNG QUAN VỀ SẢN PHẨM1. Tên sản phẩm: Máy tính bảng bảo vệ mắt Joystar J102. Thương hiệu: Joystar (thuộc Công ty CP Masscom Việt Nam)3. Đối tượng sử dụng: ...,3490000,3490000,,0,0,0,,available,,1000,1000,,8252318,JoyStar
276150016,6817922800738,Tính năng nổi bậtCông suất hỗ trợ lên đến 100WTrang bị 4 cổng sạc nhanh : Type C x 2 + USB x2 Hỗ trợ sạc nhanh cả 2 chiều input + outputThiết kế mỏng nhẹTrang bị man hình LED hiện thị thông ti...,1884000,1884000,,0,0,0,,available,,1000,1000,,21651,Baseus
276146399,2973598704667,"Giới thiệu Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC (Bluetooth v5.3, Hi-Res Audio, 80H,-48dB Noise-Cancellation, LHDC)Tai Nghe Chụp Tai Không Dây Baseus Bowie H1 Pro ANC là một sản phẩm ta...",1506000,1506000,,0,0,0,,available,,1000,1000,,21651,Baseus
276123744,8460469243794,"Giới thiệu Bộ Sạc Nhanh Baseus PowerCombo Cube Power Strip 3AC+2U+2C 30W 1.5mBaseus PowerCombo Cube Power Strip không chỉ là một chiếc ổ cắm thông thường, mà còn là giải pháp đa năng cho nhu cầu sạc ...",749000,749000,,0,0,1,,available,,1000,1000,,21651,Baseus
276062770,5271042371517,"Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C,ốp lưng, hướng dẫn, cây tháo sim.Màn hình lớn, hiển thị sống động- Redmi 14C được trang bị màn ...",2669000,3290000,,621000,19,0,,available,,1000,1000,,25422,Xiaomi
275919759,3561008284374,"         Máy tính bảng cấu hình cực khỏe cho dân văn phòng sinh viên học sinh bản 2 sim 2 sóng 4G nghe gọi, cpu 8 nhân, ram 12gb, bộ nhớ 128gb. Chiến được các game như liên quân, pubg, tốc chiến b...",2599000,2599000,,0,0,0,,available,,1000,1000,,7826699,TEKKIN
275621450,6871053576906,"Điện Thoại Xiaomi Redmi 13C 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, hướng dẫn, cây tháo sim.Màn hình kích thước lớn- Xiaomi Redmi 13C được trang bị công nghệ màn ...",2699000,3090000,,391000,13,0,,available,,1000,1000,,25422,Xiaomi
275386982,7002651042330,"Điện Thoại Nokia 220 4G - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc liền cáp TypeC, sách hướng dẫn sử dụng.- Nokia 220 4G là chiếc điện thoại phổ thông có một thiết kế bền bỉ, nhẹ nhàn...",1089000,1190000,,101000,8,2,,available,,1000,1000,,19673,Nokia
275295008,5327979695810,"       Các tính năng:   1. Tải xuống hàng trăm ứng dụng giáo dục sẽ hỗ trợ việc học Khoa học Toán học, đọc lịch sử và hơn thế nữa của con bạn, Hãy sở hữu cho con bạn chiếc máy tính bảng này vì nó...",999000,999000,,0,0,2,,available,,1000,1000,,7826699,TEKKIN
274869053,9779649671848,"Điện thoại  Panasonic KXTS500Điện thoại bàn Panasonic KX- TS500 được thiết kế trông rất đơn giản, nhỏ gọn . Với các màu sắc là màu trắng, đen,đỏ, xám,xanh tím than để bạn lựa chọnĐiện thoại Panaso...",326900,326900,,0,0,0,,available,,1000,1000,,18804,Panasonic
274560616,7387921232466,"MÁY TÍNH BẢNG NEXTA EDUTAB KID GIẢI PHÁP HỌC TẬP - QUẢN LÝ THỜI GIAN DÀNH CHO TRẺ TỪ 5 - 8 TUỔIMáy tính bảng Nexta Edutab Kid giải pháp giáo dục thông minh, đồng bộ mang đến không gian học tập thú vị...",3990000,3990000,,0,0,3,,available,,1000,1000,,5402475,Nexta
274364026,5201193783658,MÁY TÍNH BẢNG HỌC TẬP THÔNG MINH NEXTA EDUTAB PRO CHO TRẺ 9-12 TUỔI - GIẢI PHÁP HỌC TẬP - QUẢN LÝ THỜI GIAN DÀNH CHO TRẺMáy tính bảng Nexta Edutab Pro được thiết kế dành riêng để con có được không gi...,6490000,6490000,,0,0,0,,available,,1000,1000,,5402475,Nexta
274361820,6721203344981,Giai đoạn tiền tiểu học và tiểu học của con là thời điểm bé học thụ động và rất cần ba mẹ hỗ trợ đồng hành cùng. Hiểu được nỗi lo của các bậc phụ huynh có con ở độ tuổi này và không có thời gian dạy c...,7900000,7900000,,0,0,0,,available,,1000,1000,,5402475,Nexta
274257669,4483255580669,"Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángTÍNH NĂNG NỔI BẬTMasstel IZI S1 4G, một chiếc điện thoại phổ thông sở hữu thiết kế cơ bản, bền bỉ c...",459000,569000,,110000,19,1,,available,,1000,1000,,112638,Masstel
273438724,1205013920101,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, FHD+, 1080 x 2400 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUSnapdragon 680Dung l...",2990000,3990000,,1000000,25,0,,available,,1000,1000,,18802,Samsung
273430216,8591348994256,"Màn hình đục lỗ 6,81 inch , Độ phân giải: 1080 x 2400 FHD +Bộ xử lý MediaTek Helio G95, CPU: MediaTek MT6785Kiến trúc CPU: 2xCortex-A76 + 6xCortex-A55, quy trình 12nmTần số CPU: Octa Core, lên đến...",8980000,8980000,,0,0,0,,available,,1000,1000,,169013,Ulefone
273366296,3730815651709,"Kích thước màn hình 6,78 inchĐộ phân giải màn hình 1080 x 2460 FHD+,PPI 396CPU MediaTek Helio G96,Tần số chính 2.05GHzPin Li-polymer 22000mAh,sạc nhanh 66W, 11V/6ALoại C, USB 2.0 , Giắc cắm tai ng...",7990000,7990000,,0,0,0,,available,,1000,1000,,169013,Ulefone
273185467,5127435436206,"ĐẶC ĐIỂM NỔI BẬT - Thoả sức chìm đắm trong không gian giải trí sống động - Màn hình lớn 6.7"""" IPS hiển thị sắc nétVận hành tác vụ mượt mà như mong đợi - Trải nghiệm chơi game tương đối tốt với chi...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
